trip_id,vehicle_id,driver_id,origin_city,destination_city,status,planned_start,planned_end,actual_start,actual_end,actual_distance_km,avg_speed,max_speed,idle_time_mins,stoppage_count
TRP_003032,VH_0146,DRV_0146,Pune,Pune,COMPLETED,2025-01-26 16:34:00,2025-01-26 20:13:00,2025-01-26 16:34:00.687,2025-01-26 20:13:00.494,178.901,50.13,97.56,10.55,1
TRP_003033,VH_0147,DRV_0147,Lucknow,Lucknow,COMPLETED,2025-01-26 12:22:00,2025-01-26 13:40:00,2025-01-26 12:22:00.087,2025-01-26 13:40:00.887,91.548,42.96,82.31,4.88,1
TRP_003034,VH_0148,DRV_0148,Mumbai,Jaipur,COMPLETED,2025-01-26 14:07:00,2025-01-26 14:53:00,2025-01-26 14:07:00.187,2025-01-26 14:53:00.071,64.796,56.74,111.88,2.68,1
TRP_003035,VH_0148,DRV_0148,Mumbai,Mumbai,COMPLETED,2025-01-26 17:50:00,2025-01-26 19:45:00,2025-01-26 17:50:00.471,2025-01-26 19:45:00.094,118.021,56.95,111.82,7.52,1
TRP_003036,VH_0149,DRV_0149,Delhi,Delhi,COMPLETED,2025-01-26 09:54:00,2025-01-26 11:28:00,2025-01-26 09:54:00.87,2025-01-26 11:28:00.129,222.393,56.72,111.95,3.92,1
TRP_003037,VH_0149,DRV_0149,Delhi,Delhi,COMPLETED,2025-01-26 20:49:00,2025-01-26 21:43:00,2025-01-26 20:49:00.817,2025-01-26 21:43:00.51,61.239,54.7,109.07,3.1,1
TRP_003038,VH_0150,DRV_0150,Hyderabad,Lucknow,COMPLETED,2025-01-26 15:06:00,2025-01-26 16:10:00,2025-01-26 15:06:00.834,2025-01-26 16:10:00.986,77.098,49.82,97.94,3.72,1
TRP_003039,VH_0151,DRV_0151,Kolkata,Kolkata,COMPLETED,2025-01-26 10:18:00,2025-01-26 11:11:00,2025-01-26 10:18:00.705,2025-01-26 11:11:00.793,81.05,43.6,82.94,1.85,1
TRP_003040,VH_0151,DRV_0151,Kolkata,Ahmedabad,COMPLETED,2025-01-26 12:09:00,2025-01-26 12:42:00,2025-01-26 12:09:00.481,2025-01-26 12:42:00.984,79.135,42.65,81.74,1.32,1
TRP_003041,VH_0152,DRV_0152,Jaipur,Jaipur,COMPLETED,2025-01-26 16:22:00,2025-01-26 18:07:00,2025-01-26 16:22:00.694,2025-01-26 18:07:00.063,66.465,50.24,97.02,6.77,1
TRP_003042,VH_0153,DRV_0153,Mumbai,Mumbai,COMPLETED,2025-01-26 14:36:00,2025-01-26 15:27:00,2025-01-26 14:36:00.782,2025-01-26 15:27:00.855,66.125,43.05,83.12,1.77,1
TRP_003043,VH_0153,DRV_0153,Mumbai,Mumbai,COMPLETED,2025-01-26 15:23:00,2025-01-26 17:22:00,2025-01-26 15:23:00.68,2025-01-26 17:22:00.887,235.421,42.89,83.64,4.53,1
TRP_003044,VH_0154,DRV_0154,Bangalore,Bangalore,COMPLETED,2025-01-26 09:10:00,2025-01-26 12:07:00,2025-01-26 09:10:00.708,2025-01-26 12:07:00.59,217.568,56.62,111.41,10.73,1
TRP_003045,VH_0154,DRV_0154,Bangalore,Mumbai,COMPLETED,2025-01-26 15:35:00,2025-01-26 17:53:00,2025-01-26 15:35:00.453,2025-01-26 17:53:00.085,149.903,56.25,111.95,7.42,1
TRP_003046,VH_0154,DRV_0154,Bangalore,Kolkata,IN_PROGRESS,2025-01-26 18:05:00,2025-01-26 19:01:00,2025-01-26 18:05:00.434,2025-01-26 19:01:00.617,44.39,57.11,110.61,2.57,1
TRP_003047,VH_0155,DRV_0155,Mumbai,Delhi,COMPLETED,2025-01-26 09:22:00,2025-01-26 10:13:00,2025-01-26 09:22:00.044,2025-01-26 10:13:00.385,100.195,43.11,83.08,2.25,1
TRP_003048,VH_0155,DRV_0155,Mumbai,Lucknow,COMPLETED,2025-01-26 13:33:00,2025-01-26 14:31:00,2025-01-26 13:33:00.187,2025-01-26 14:31:00.046,254.888,42.79,83.28,3.43,1
TRP_003050,VH_0155,DRV_0155,Mumbai,Kolkata,IN_PROGRESS,2025-01-26 19:01:00,2025-01-26 20:29:00,2025-01-26 19:01:00.119,2025-01-26 20:29:00.952,83.906,43.96,83.86,4.73,1
TRP_003051,VH_0156,DRV_0156,Pune,Bangalore,COMPLETED,2025-01-26 14:46:00,2025-01-26 16:43:00,2025-01-26 14:46:00.227,2025-01-26 16:43:00.798,192.846,42.04,83.34,5.62,1
TRP_003052,VH_0157,DRV_0157,Chennai,Chennai,COMPLETED,2025-01-26 08:00:00,2025-01-26 09:41:00,2025-01-26 08:00:00.014,2025-01-26 09:41:00.826,107.802,50.35,96.95,4.02,1
TRP_003053,VH_0157,DRV_0157,Chennai,Chennai,COMPLETED,2025-01-26 21:08:00,2025-01-26 22:57:00,2025-01-26 21:08:00.62,2025-01-26 22:57:00.683,101.691,50.89,97.4,3.93,1
TRP_003054,VH_0158,DRV_0158,Kolkata,Kolkata,COMPLETED,2025-01-26 08:09:00,2025-01-26 09:32:00,2025-01-26 08:09:00.351,2025-01-26 09:32:00.688,88.68,56.73,111.14,2.17,1
TRP_003055,VH_0158,DRV_0158,Kolkata,Kolkata,COMPLETED,2025-01-26 21:59:00,2025-01-27 00:59:00,2025-01-26 21:59:00.883,2025-01-27 00:59:00.937,189.375,56.9,111.95,6.2,1
TRP_003056,VH_0159,DRV_0159,Jaipur,Jaipur,COMPLETED,2025-01-26 09:58:00,2025-01-26 11:52:00,2025-01-26 09:58:00.455,2025-01-26 11:52:00.441,83.196,42.37,82.92,865.88,1
TRP_003057,VH_0159,DRV_0159,Jaipur,Bangalore,COMPLETED,2025-01-26 13:03:00,2025-01-26 14:01:00,2025-01-26 13:03:00.783,2025-01-26 14:01:00.373,48.034,42.71,81.01,2.33,1
TRP_003058,VH_0159,DRV_0159,Jaipur,Mumbai,COMPLETED,2025-01-26 20:40:00,2025-01-26 21:35:00,2025-01-26 20:40:00.825,2025-01-26 21:35:00.659,65.384,42.5,79.5,4.58,1
TRP_003059,VH_0160,DRV_0160,Pune,Pune,COMPLETED,2025-01-26 06:21:00,2025-01-26 07:41:00,2025-01-26 06:21:00.866,2025-01-26 07:41:00.893,81.66,37.04,67.96,2.1,1
TRP_003060,VH_0160,DRV_0160,Pune,Kolkata,COMPLETED,2025-01-26 08:38:00,2025-01-26 09:13:00,2025-01-26 08:38:00.533,2025-01-26 09:13:00.37,21.844,35.62,63.27,2.07,1
TRP_003061,VH_0160,DRV_0160,Pune,Pune,COMPLETED,2025-01-26 13:27:00,2025-01-26 15:19:00,2025-01-26 13:27:00.409,2025-01-26 15:19:00.493,62.628,36.1,66.84,8.53,1
TRP_003062,VH_0160,DRV_0160,Pune,Kolkata,COMPLETED,2025-01-26 21:02:00,2025-01-26 22:05:00,2025-01-26 21:02:00.877,2025-01-26 22:05:00.885,63.843,34.93,63.78,2.22,1
TRP_003063,VH_0161,DRV_0161,Pune,Pune,COMPLETED,2025-01-26 06:23:00,2025-01-26 07:00:00,2025-01-26 06:23:00.048,2025-01-26 07:00:00.822,50.815,35.95,68.14,2.57,1
TRP_003064,VH_0161,DRV_0161,Pune,Pune,COMPLETED,2025-01-26 12:35:00,2025-01-26 13:27:00,2025-01-26 12:35:00.526,2025-01-26 13:27:00.662,24.471,35.58,61.35,3.55,1
TRP_003065,VH_0162,DRV_0162,Mumbai,Mumbai,COMPLETED,2025-01-26 10:00:00,2025-01-26 12:16:00,2025-01-26 10:00:00.558,2025-01-26 12:16:00.058,162.969,57.0,111.05,7.62,1
TRP_003066,VH_0162,DRV_0162,Mumbai,Mumbai,IN_PROGRESS,2025-01-26 12:50:00,2025-01-26 14:55:00,2025-01-26 12:50:00.932,2025-01-26 14:55:00.636,126.075,57.31,110.35,3.65,1
TRP_003067,VH_0163,DRV_0163,Jaipur,Hyderabad,COMPLETED,2025-01-26 16:56:00,2025-01-26 18:32:00,2025-01-26 16:56:00.206,2025-01-26 18:32:00.401,198.893,50.86,97.68,3.45,1
TRP_003068,VH_0163,DRV_0163,Jaipur,Jaipur,COMPLETED,2025-01-26 17:14:00,2025-01-26 18:30:00,2025-01-26 17:14:00.722,2025-01-26 18:30:00.839,250.866,49.9,95.57,1.7,1
TRP_003069,VH_0165,DRV_0165,Ahmedabad,Chennai,COMPLETED,2025-01-26 06:01:00,2025-01-26 08:28:00,2025-01-26 06:01:00.053,2025-01-26 08:28:00.192,125.627,49.39,97.7,6.68,1
TRP_003070,VH_0166,DRV_0166,Kolkata,Kolkata,COMPLETED,2025-01-26 10:40:00,2025-01-26 11:58:00,2025-01-26 10:40:00.58,2025-01-26 11:58:00.665,74.146,36.98,67.06,2.42,1
TRP_003071,VH_0166,DRV_0166,Kolkata,Bangalore,COMPLETED,2025-01-26 15:13:00,2025-01-26 16:51:00,2025-01-26 15:13:00.13,2025-01-26 16:51:00.319,117.388,36.99,69.48,3.75,1
TRP_003072,VH_0166,DRV_0166,Kolkata,Pune,COMPLETED,2025-01-26 20:31:00,2025-01-26 21:56:00,2025-01-26 20:31:00.669,2025-01-26 21:56:00.221,90.598,37.37,69.69,3.72,1
TRP_003073,VH_0167,DRV_0167,Bangalore,Lucknow,COMPLETED,2025-01-26 08:53:00,2025-01-26 10:05:00,2025-01-26 08:53:00.8,2025-01-26 10:05:00.402,73.355,55.64,105.74,3.88,1
TRP_003074,VH_0168,DRV_0168,Ahmedabad,Ahmedabad,COMPLETED,2025-01-26 08:25:00,2025-01-26 10:36:00,2025-01-26 08:25:00.845,2025-01-26 10:36:00.672,139.101,57.88,111.96,4.9,1
TRP_003075,VH_0168,DRV_0168,Ahmedabad,Hyderabad,COMPLETED,2025-01-26 21:01:00,2025-01-26 22:33:00,2025-01-26 21:01:00.824,2025-01-26 22:33:00.86,76.293,56.16,111.92,3.7,1
TRP_003076,VH_0169,DRV_0169,Pune,Pune,COMPLETED,2025-01-26 12:11:00,2025-01-26 14:31:00,2025-01-26 12:11:00.761,2025-01-26 14:31:00.84,460.104,56.64,111.33,4.9,1
TRP_003077,VH_0169,DRV_0169,Pune,Pune,COMPLETED,2025-01-26 14:17:00,2025-01-26 16:56:00,2025-01-26 14:17:00.339,2025-01-26 16:56:00.006,310.726,55.26,111.6,8.25,1
TRP_003078,VH_0169,DRV_0169,Pune,Chennai,COMPLETED,2025-01-26 21:29:00,2025-01-27 00:18:00,2025-01-26 21:29:00.705,2025-01-27 00:18:00.119,166.182,57.06,111.96,8.98,1
TRP_003079,VH_0170,DRV_0170,Pune,Hyderabad,COMPLETED,2025-01-26 12:20:00,2025-01-26 15:49:00,2025-01-26 12:20:00.806,2025-01-26 15:49:00.067,546.167,50.21,97.92,7.22,1
TRP_003080,VH_0170,DRV_0170,Pune,Pune,COMPLETED,2025-01-26 13:08:00,2025-01-26 14:16:00,2025-01-26 13:08:00.089,2025-01-26 14:16:00.813,245.168,48.02,94.15,2.15,1
TRP_003081,VH_0171,DRV_0171,Ahmedabad,Ahmedabad,COMPLETED,2025-01-26 15:23:00,2025-01-26 17:22:00,2025-01-26 15:23:00.162,2025-01-26 17:22:00.228,102.315,44.1,83.69,4.72,1
TRP_003082,VH_0171,DRV_0171,Ahmedabad,Chennai,COMPLETED,2025-01-26 19:13:00,2025-01-26 20:58:00,2025-01-26 19:13:00.019,2025-01-26 20:58:00.07,152.096,43.5,83.84,3.77,1
TRP_003083,VH_0172,DRV_0172,Bangalore,Bangalore,IN_PROGRESS,2025-01-26 10:24:00,2025-01-26 11:19:00,2025-01-26 10:24:00.318,2025-01-26 11:19:00.728,25.258,35.86,68.86,3.35,1
TRP_003084,VH_0173,DRV_0173,Lucknow,Chennai,COMPLETED,2025-01-26 09:00:00,2025-01-26 11:38:00,2025-01-26 09:00:00.135,2025-01-26 11:38:00.904,130.315,56.97,110.8,8.58,1
TRP_003085,VH_0173,DRV_0173,Lucknow,Lucknow,COMPLETED,2025-01-26 11:43:00,2025-01-26 13:23:00,2025-01-26 11:43:00.439,2025-01-26 13:23:00.286,79.235,58.33,110.02,4.4,1
TRP_003086,VH_0174,DRV_0174,Pune,Pune,IN_PROGRESS,2025-01-26 06:01:00,2025-01-26 07:13:00,2025-01-26 06:01:00.697,2025-01-26 07:13:00.975,56.914,36.04,69.46,4.18,1
TRP_003087,VH_0174,DRV_0174,Pune,Pune,COMPLETED,2025-01-26 15:05:00,2025-01-26 15:42:00,2025-01-26 15:05:00.243,2025-01-26 15:42:00.58,51.486,36.38,69.87,1.35,1
TRP_003088,VH_0175,DRV_0175,Pune,Pune,COMPLETED,2025-01-26 13:04:00,2025-01-26 14:55:00,2025-01-26 13:04:00.659,2025-01-26 14:55:00.4,113.678,57.37,111.47,3.93,1
TRP_003089,VH_0175,DRV_0175,Pune,Pune,COMPLETED,2025-01-26 16:02:00,2025-01-26 17:12:00,2025-01-26 16:02:00.111,2025-01-26 17:12:00.465,106.725,58.53,108.21,3.02,1
TRP_003090,VH_0176,DRV_0176,Chennai,Pune,COMPLETED,2025-01-26 09:48:00,2025-01-26 11:19:00,2025-01-26 09:48:00.739,2025-01-26 11:19:00.315,162.075,57.0,110.86,4.72,1
TRP_003091,VH_0176,DRV_0176,Chennai,Chennai,COMPLETED,2025-01-26 11:03:00,2025-01-26 13:13:00,2025-01-26 11:03:00.038,2025-01-26 13:13:00.65,217.734,57.14,110.57,5.62,1
TRP_003092,VH_0176,DRV_0176,Chennai,Chennai,COMPLETED,2025-01-26 18:49:00,2025-01-26 20:27:00,2025-01-26 18:49:00.857,2025-01-26 20:27:00.497,407.185,56.55,109.34,1.92,1
TRP_003093,VH_0176,DRV_0176,Chennai,Chennai,COMPLETED,2025-01-26 19:13:00,2025-01-26 21:00:00,2025-01-26 19:13:00.233,2025-01-26 21:00:00.322,248.215,55.9,111.91,3.12,1
TRP_003094,VH_0177,DRV_0177,Ahmedabad,Ahmedabad,COMPLETED,2025-01-26 10:19:00,2025-01-26 13:16:00,2025-01-26 10:19:00.407,2025-01-26 13:16:00.895,171.449,56.41,111.52,11.42,1
TRP_003095,VH_0177,DRV_0177,Ahmedabad,Ahmedabad,COMPLETED,2025-01-26 17:14:00,2025-01-26 18:43:00,2025-01-26 17:14:00.183,2025-01-26 18:43:00.087,122.775,57.7,108.95,3.48,1
TRP_003096,VH_0178,DRV_0178,Delhi,Delhi,IN_PROGRESS,2025-01-26 07:22:00,2025-01-26 08:00:00,2025-01-26 07:22:00.401,2025-01-26 08:00:00.26,58.592,34.69,66.52,2.47,1
TRP_003097,VH_0178,DRV_0178,Delhi,Delhi,COMPLETED,2025-01-26 12:49:00,2025-01-26 14:08:00,2025-01-26 12:49:00.518,2025-01-26 14:08:00.374,78.418,36.06,69.27,2.6,1
TRP_003098,VH_0179,DRV_0179,Pune,Pune,IN_PROGRESS,2025-01-26 07:58:00,2025-01-26 08:53:00,2025-01-26 07:58:00.151,2025-01-26 08:53:00.185,90.619,58.82,107.86,1.37,1
TRP_003099,VH_0180,DRV_0180,Lucknow,Lucknow,COMPLETED,2025-01-26 15:23:00,2025-01-26 17:12:00,2025-01-26 15:23:00.28,2025-01-26 17:12:00.337,249.72,43.48,83.46,2.87,1
TRP_003100,VH_0180,DRV_0180,Lucknow,Chennai,COMPLETED,2025-01-26 16:59:00,2025-01-26 17:49:00,2025-01-26 16:59:00.587,2025-01-26 17:49:00.201,230.987,41.46,82.25,2.12,1
TRP_003101,VH_0180,DRV_0180,Lucknow,Lucknow,COMPLETED,2025-01-26 17:09:00,2025-01-26 18:59:00,2025-01-26 17:09:00.502,2025-01-26 18:59:00.696,392.395,43.33,83.73,3.87,1
TRP_003102,VH_0180,DRV_0180,Lucknow,Hyderabad,COMPLETED,2025-01-26 18:54:00,2025-01-26 20:40:00,2025-01-26 18:54:00.714,2025-01-26 20:40:00.889,97.159,42.45,83.83,5.33,1
TRP_003103,VH_0181,DRV_0181,Jaipur,Jaipur,COMPLETED,2025-01-26 07:21:00,2025-01-26 08:38:00,2025-01-26 07:21:00.007,2025-01-26 08:38:00.179,133.038,55.59,103.59,4.5,1
TRP_003104,VH_0181,DRV_0181,Jaipur,Jaipur,COMPLETED,2025-01-26 10:47:00,2025-01-26 13:32:00,2025-01-26 10:47:00.855,2025-01-26 13:32:00.894,170.801,55.94,110.96,7.95,1
TRP_003105,VH_0183,DRV_0183,Jaipur,Jaipur,COMPLETED,2025-01-26 09:19:00,2025-01-26 11:13:00,2025-01-26 09:19:00.835,2025-01-26 11:13:00.14,122.438,56.61,111.66,6.2,1
TRP_003106,VH_0183,DRV_0183,Jaipur,Ahmedabad,COMPLETED,2025-01-26 16:32:00,2025-01-26 18:08:00,2025-01-26 16:32:00.451,2025-01-26 18:08:00.473,107.038,54.88,110.88,6.77,1
TRP_003107,VH_0183,DRV_0183,Jaipur,Jaipur,COMPLETED,2025-01-26 18:55:00,2025-01-26 21:51:00,2025-01-26 18:55:00.256,2025-01-26 21:51:00.878,945.613,57.36,110.33,5.87,1
TRP_003108,VH_0183,DRV_0183,Jaipur,Bangalore,COMPLETED,2025-01-26 20:30:00,2025-01-26 21:32:00,2025-01-26 20:30:00.702,2025-01-26 21:32:00.697,563.955,54.06,111.07,2.42,1
TRP_003109,VH_0185,DRV_0185,Ahmedabad,Ahmedabad,COMPLETED,2025-01-26 09:52:00,2025-01-26 10:56:00,2025-01-26 09:52:00.943,2025-01-26 10:56:00.343,94.688,44.45,79.09,2.1,1
TRP_003110,VH_0185,DRV_0185,Ahmedabad,Jaipur,COMPLETED,2025-01-26 15:58:00,2025-01-26 16:48:00,2025-01-26 15:58:00.205,2025-01-26 16:48:00.909,62.977,43.93,82.02,0.93,1
TRP_003111,VH_0185,DRV_0185,Ahmedabad,Kolkata,COMPLETED,2025-01-26 18:28:00,2025-01-26 19:46:00,2025-01-26 18:28:00.699,2025-01-26 19:46:00.712,86.442,44.19,83.86,3.3,1
TRP_003112,VH_0185,DRV_0185,Ahmedabad,Ahmedabad,COMPLETED,2025-01-26 20:09:00,2025-01-26 21:07:00,2025-01-26 20:09:00.984,2025-01-26 21:07:00.56,42.544,43.03,81.03,4.12,1
TRP_003113,VH_0186,DRV_0186,Kolkata,Kolkata,COMPLETED,2025-01-26 20:14:00,2025-01-26 22:35:00,2025-01-26 20:14:00.148,2025-01-26 22:35:00.988,135.71,50.12,97.59,5.55,1
TRP_003114,VH_0188,DRV_0188,Ahmedabad,Hyderabad,COMPLETED,2025-01-26 11:20:00,2025-01-26 13:40:00,2025-01-26 11:20:00.501,2025-01-26 13:40:00.078,132.321,56.4,111.55,8.53,1
TRP_003115,VH_0189,DRV_0189,Kolkata,Kolkata,IN_PROGRESS,2025-01-26 08:15:00,2025-01-26 09:53:00,2025-01-26 08:15:00.827,2025-01-26 09:53:00.144,73.752,35.82,68.19,4.2,1
TRP_003116,VH_0189,DRV_0189,Kolkata,Kolkata,COMPLETED,2025-01-26 21:23:00,2025-01-26 23:22:00,2025-01-26 21:23:00.674,2025-01-26 23:22:00.606,90.091,35.23,69.66,6.48,1
TRP_003117,VH_0190,DRV_0190,Delhi,Delhi,COMPLETED,2025-01-26 19:46:00,2025-01-26 21:01:00,2025-01-26 19:46:00.573,2025-01-26 21:01:00.412,73.145,55.38,110.95,4.58,1
TRP_003118,VH_0191,DRV_0191,Jaipur,Mumbai,COMPLETED,2025-01-26 15:50:00,2025-01-26 19:47:00,2025-01-26 15:50:00.874,2025-01-26 19:47:00.203,203.515,50.0,97.14,11.25,1
TRP_003120,VH_0193,DRV_0193,Lucknow,Lucknow,COMPLETED,2025-01-26 17:34:00,2025-01-26 19:40:00,2025-01-26 17:34:00.753,2025-01-26 19:40:00.626,103.245,48.89,94.08,5.17,1
TRP_003121,VH_0194,DRV_0194,Bangalore,Bangalore,COMPLETED,2025-01-26 06:20:00,2025-01-26 08:00:00,2025-01-26 06:20:00.919,2025-01-26 08:00:00.096,126.751,54.44,108.61,7.47,1
TRP_003122,VH_0194,DRV_0194,Bangalore,Kolkata,COMPLETED,2025-01-26 10:57:00,2025-01-26 13:34:00,2025-01-26 10:57:00.946,2025-01-26 13:34:00.17,188.893,54.77,109.82,9.78,1
TRP_003123,VH_0194,DRV_0194,Bangalore,Delhi,COMPLETED,2025-01-26 15:45:00,2025-01-26 17:53:00,2025-01-26 15:45:00.062,2025-01-26 17:53:00.655,129.427,55.7,111.23,6.83,1
TRP_003124,VH_0195,DRV_0195,Hyderabad,Bangalore,COMPLETED,2025-01-26 16:49:00,2025-01-26 19:46:00,2025-01-26 16:49:00.116,2025-01-26 19:46:00.001,132.592,50.54,97.68,8.53,1
TRP_003125,VH_0197,DRV_0197,Jaipur,Bangalore,COMPLETED,2025-01-26 12:39:00,2025-01-26 14:16:00,2025-01-26 12:39:00.625,2025-01-26 14:16:00.779,56.62,42.79,83.95,7.33,1
TRP_003126,VH_0197,DRV_0197,Jaipur,Jaipur,COMPLETED,2025-01-26 20:50:00,2025-01-26 22:30:00,2025-01-26 20:50:00.106,2025-01-26 22:30:00.369,104.292,43.76,82.78,6.3,1
TRP_003129,VH_0198,DRV_0198,Lucknow,Lucknow,COMPLETED,2025-01-26 14:12:00,2025-01-26 15:03:00,2025-01-26 14:12:00.641,2025-01-26 15:03:00.044,58.989,55.34,104.9,3.13,1
TRP_003130,VH_0198,DRV_0198,Lucknow,Lucknow,COMPLETED,2025-01-26 15:06:00,2025-01-26 16:25:00,2025-01-26 15:06:00.86,2025-01-26 16:25:00.878,48.164,53.91,94.78,8.07,1
TRP_003131,VH_0199,DRV_0199,Chennai,Chennai,COMPLETED,2025-01-26 08:05:00,2025-01-26 09:30:00,2025-01-26 08:05:00.242,2025-01-26 09:30:00.102,103.193,56.01,111.87,2.73,1
TRP_003132,VH_0200,DRV_0200,Mumbai,Mumbai,COMPLETED,2025-01-26 17:18:00,2025-01-26 19:18:00,2025-01-26 17:18:00.057,2025-01-26 19:18:00.375,107.65,41.82,76.27,5.52,1
TRP_003133,VH_0200,DRV_0200,Mumbai,Mumbai,COMPLETED,2025-01-26 20:20:00,2025-01-26 21:06:00,2025-01-26 20:20:00.491,2025-01-26 21:06:00.091,70.576,43.78,80.84,1.65,1
TRP_003135,VH_0201,DRV_0201,Mumbai,Mumbai,COMPLETED,2025-01-26 11:16:00,2025-01-26 13:02:00,2025-01-26 11:16:00.844,2025-01-26 13:02:00.172,79.816,57.33,110.67,4.8,1
TRP_003136,VH_0201,DRV_0201,Mumbai,Pune,COMPLETED,2025-01-26 17:44:00,2025-01-26 19:18:00,2025-01-26 17:44:00.482,2025-01-26 19:18:00.547,125.393,55.98,111.15,5.58,1
TRP_003137,VH_0201,DRV_0201,Mumbai,Mumbai,COMPLETED,2025-01-26 21:22:00,2025-01-26 23:10:00,2025-01-26 21:22:00.605,2025-01-26 23:10:00.211,140.312,55.75,106.24,6.07,1
TRP_003138,VH_0202,DRV_0202,Mumbai,Mumbai,COMPLETED,2025-01-26 09:43:00,2025-01-26 10:39:00,2025-01-26 09:43:00.513,2025-01-26 10:39:00.267,246.928,36.66,67.86,2.0,1
TRP_003139,VH_0202,DRV_0202,Mumbai,Mumbai,IN_PROGRESS,2025-01-26 15:51:00,2025-01-26 17:29:00,2025-01-26 15:51:00.788,2025-01-26 17:29:00.834,325.883,36.99,69.3,2.23,1
TRP_003140,VH_0202,DRV_0202,Mumbai,Mumbai,COMPLETED,2025-01-26 16:34:00,2025-01-26 17:22:00,2025-01-26 16:34:00.673,2025-01-26 17:22:00.729,141.75,35.81,66.58,1.93,1
TRP_003141,VH_0203,DRV_0203,Lucknow,Bangalore,COMPLETED,2025-01-26 11:08:00,2025-01-26 12:19:00,2025-01-26 11:08:00.86,2025-01-26 12:19:00.61,93.994,48.89,96.15,4.8,1
TRP_003142,VH_0204,DRV_0204,Kolkata,Kolkata,COMPLETED,2025-01-26 07:24:00,2025-01-26 08:55:00,2025-01-26 07:24:00.055,2025-01-26 08:55:00.737,97.902,50.24,97.16,5.88,1
TRP_003144,VH_0205,DRV_0205,Pune,Chennai,COMPLETED,2025-01-26 16:43:00,2025-01-26 18:48:00,2025-01-26 16:43:00.091,2025-01-26 18:48:00.288,121.766,55.44,111.91,5.32,1
TRP_003145,VH_0205,DRV_0205,Pune,Pune,IN_PROGRESS,2025-01-26 20:46:00,2025-01-26 22:52:00,2025-01-26 20:46:00.537,2025-01-26 22:52:00.219,111.007,56.02,109.78,6.7,1
TRP_003146,VH_0206,DRV_0206,Jaipur,Jaipur,IN_PROGRESS,2025-01-26 21:25:00,2025-01-26 23:17:00,2025-01-26 21:25:00.535,2025-01-26 23:17:00.529,71.083,35.94,69.38,7.28,1
TRP_003147,VH_0208,DRV_0208,Delhi,Delhi,COMPLETED,2025-01-26 07:43:00,2025-01-26 11:05:00,2025-01-26 07:43:00.182,2025-01-26 11:05:00.296,199.36,50.94,97.73,10.43,1
TRP_003148,VH_0208,DRV_0208,Delhi,Bangalore,COMPLETED,2025-01-26 11:26:00,2025-01-26 13:31:00,2025-01-26 11:26:00.171,2025-01-26 13:31:00.28,727.626,49.62,97.93,28.63,1
TRP_003149,VH_0208,DRV_0208,Delhi,Delhi,COMPLETED,2025-01-26 13:10:00,2025-01-26 16:57:00,2025-01-26 13:10:00.372,2025-01-26 16:57:00.526,217.006,49.13,96.02,16.17,1
TRP_003150,VH_0208,DRV_0208,Delhi,Delhi,COMPLETED,2025-01-26 20:58:00,2025-01-26 23:46:00,2025-01-26 20:58:00.286,2025-01-26 23:46:00.869,149.102,49.75,97.09,9.3,1
TRP_003151,VH_0209,DRV_0209,Kolkata,Kolkata,COMPLETED,2025-01-26 18:58:00,2025-01-26 21:02:00,2025-01-26 18:58:00.414,2025-01-26 21:02:00.932,132.353,56.35,109.4,7.7,1
TRP_003152,VH_0210,DRV_0210,Ahmedabad,Ahmedabad,COMPLETED,2025-01-26 10:16:00,2025-01-26 12:21:00,2025-01-26 10:16:00.084,2025-01-26 12:21:00.302,155.007,56.59,111.21,7.3,1
TRP_003153,VH_0210,DRV_0210,Ahmedabad,Ahmedabad,COMPLETED,2025-01-26 21:00:00,2025-01-26 22:49:00,2025-01-26 21:00:00.561,2025-01-26 22:49:00.821,152.76,55.87,106.2,4.55,1
TRP_003154,VH_0211,DRV_0211,Bangalore,Bangalore,IN_PROGRESS,2025-01-26 12:35:00,2025-01-26 13:40:00,2025-01-26 12:35:00.711,2025-01-26 13:40:00.299,309.899,57.1,111.73,4.37,1
TRP_003155,VH_0212,DRV_0212,Kolkata,Kolkata,COMPLETED,2025-01-26 08:04:00,2025-01-26 10:56:00,2025-01-26 08:04:00.287,2025-01-26 10:56:00.513,166.161,56.0,111.06,10.48,1
TRP_003156,VH_0212,DRV_0212,Kolkata,Lucknow,COMPLETED,2025-01-26 12:42:00,2025-01-26 14:15:00,2025-01-26 12:42:00.64,2025-01-26 14:15:00.423,156.022,56.93,111.19,3.3,1
TRP_003157,VH_0212,DRV_0212,Kolkata,Pune,COMPLETED,2025-01-26 14:16:00,2025-01-26 15:20:00,2025-01-26 14:16:00.811,2025-01-26 15:20:00.763,52.081,57.74,106.61,2.05,1
TRP_003158,VH_0213,DRV_0213,Chennai,Lucknow,COMPLETED,2025-01-26 21:58:00,2025-01-27 00:17:00,2025-01-26 21:58:00.423,2025-01-27 00:17:00.673,155.194,49.96,96.6,1577.9,1
TRP_003159,VH_0214,DRV_0214,Chennai,Chennai,COMPLETED,2025-01-26 10:16:00,2025-01-26 13:00:00,2025-01-26 10:16:00.11,2025-01-26 13:00:00.974,499.138,56.28,109.79,7.25,1
TRP_003160,VH_0214,DRV_0214,Chennai,Chennai,COMPLETED,2025-01-26 12:07:00,2025-01-26 13:51:00,2025-01-26 12:07:00.441,2025-01-26 13:51:00.777,22598.312,57.85,109.85,4.32,1
