date_id,vehicle_id,total_distance_km,running_hours,idle_hours,avg_speed,max_speed,trip_count,anomaly_count
20250125,VH_0198,307.85,6.317,1.227,55.55,111.97,2,75
20250125,VH_0260,181.953,24.314,0.182,56.85,111.54,2,69
20250125,VH_0066,73.161,33.588,0.137,36.3,66.52,1,45
20250125,VH_0103,206.999,23.943,0.08,35.54,69.61,3,69
20250125,VH_0121,91.59,3.694,0.028,39.93,83.76,1,26
20250125,VH_0197,93.823,4.647,0.089,41.62,82.38,1,44
20250126,VH_0174,108.4,18.363,0.092,36.16,69.87,2,76
20250126,VH_0230,248.314,30.946,0.156,49.82,97.91,3,74
20250126,VH_0250,558.965,15.024,0.458,49.77,97.87,3,260
20250126,VH_0167,78.956,10.199,0.065,55.59,105.74,2,25
20250126,VH_0007,111.886,4.349,2.833,54.33,109.71,1,31
20250126,VH_0005,241.599,15.613,0.136,35.51,69.32,3,84
20250126,VH_0134,211.2,10.671,8.072,42.37,83.91,2,78
20250126,VH_0047,381.656,6.373,0.159,56.64,111.8,2,89
20250126,VH_0201,364.454,7.714,0.274,55.68,111.15,3,106
20250126,VH_0141,2284.389,22.063,0.112,50.36,97.8,4,798
20250126,VH_0297,506.311,9.421,0.25,56.06,111.83,3,106
20250126,VH_0251,179.417,45.983,0.126,50.52,97.58,1,82
20250120,VH_0266,452.953,9.708,0.311,56.1,111.3,3,123
20250120,VH_0108,310.382,7.097,0.182,56.27,111.87,3,98
20250120,VH_0267,73.35,1.695,0.072,34.92,70.0,1,58
20250120,VH_0056,112.264,2.631,0.136,56.28,110.55,1,49
20250120,VH_0243,8017.895,14.194,6.372,56.65,111.94,4,798
20250120,VH_0300,457.414,12.441,0.241,36.83,69.88,4,422
20250120,VH_0034,41.594,0.966,0.061,55.8,110.41,1,18
20250120,VH_0133,269.745,8.761,2.18,49.06,97.52,3,112
20250120,VH_0197,71.526,7.881,0.09,41.91,82.81,2,35
20250120,VH_0066,5242.191,10.683,0.204,36.54,69.8,4,406
20250120,VH_0137,265.772,7.279,0.238,50.08,97.49,2,108
20250120,VH_0058,97.825,6.206,0.106,42.28,83.72,2,45
20250120,VH_0103,70.669,6.439,0.168,35.91,69.82,2,83
20250120,VH_0121,184.889,6.706,0.129,42.22,83.16,2,69
20250120,VH_0117,155.122,3.931,0.205,50.03,97.6,1,94
20250120,VH_0198,55.654,1.181,0.045,56.79,111.5,1,27
20250121,VH_0142,303.309,21.847,0.187,57.12,111.92,4,108
20250121,VH_0101,427.147,8.232,0.216,42.09,83.82,4,103
20250121,VH_0149,209.336,25.096,0.125,55.49,107.0,2,36
20250121,VH_0080,172.187,18.677,0.123,35.47,69.99,4,91
20250121,VH_0299,258.359,6.374,0.088,55.33,111.88,3,44
20250121,VH_0123,252.286,6.684,0.145,35.4,69.91,3,120
20250121,VH_0213,144.335,22.083,0.096,49.36,95.11,1,47
20250121,VH_0184,2198.14,18.186,0.461,50.07,97.56,4,627
20250121,VH_0087,638.865,11.332,0.403,49.23,97.34,3,206
20250121,VH_0130,290.091,36.369,0.278,36.36,69.2,4,230
20250121,VH_0182,311.515,15.512,0.31,36.34,69.57,4,241
20250121,VH_0097,210.632,8.025,0.158,54.53,111.5,2,30
20250121,VH_0278,118.14,9.748,0.099,37.25,69.94,2,96
20250121,VH_0244,97.564,25.966,0.043,56.81,107.59,1,19
20250121,VH_0011,173.617,16.381,0.152,56.65,111.59,1,53
20250121,VH_0172,78.662,17.461,0.02,37.22,67.75,1,36
20250121,VH_0298,65.341,20.681,0.037,36.43,68.7,2,38
20250121,VH_0091,181.113,26.781,0.065,57.03,111.17,2,29
20250121,VH_0285,24.611,2.484,0.05,31.59,69.45,1,11
20250121,VH_0145,1288.62,1.991,0.086,55.28,110.35,2,371
20250121,VH_0094,143.031,3.373,0.099,35.21,69.94,2,68
20250121,VH_0078,360.563,6.231,0.063,53.99,106.09,2,18
20250122,VH_0197,79.828,8.799,0.05,44.2,81.51,1,51
20250122,VH_0117,708.138,44.846,0.501,50.03,97.81,4,294
20250122,VH_0198,107.394,37.933,0.132,55.85,111.7,1,42
20250122,VH_0267,166.47,39.091,0.089,36.55,69.89,2,87
20250122,VH_0300,414.834,26.28,0.105,36.91,67.66,5,78
20250122,VH_0121,184.845,17.914,0.124,42.89,83.86,2,76
20250122,VH_0133,5885.319,5.579,0.167,49.65,97.55,2,893
20250122,VH_0058,203.741,3.918,1.389,42.11,83.95,2,83
20250122,VH_0066,49.887,1.031,0.069,34.3,69.99,1,33
20250122,VH_0131,245.694,9.014,0.147,56.42,110.04,1,53
20250122,VH_0103,68.288,16.097,0.05,36.43,68.23,1,50
20250122,VH_0034,123.298,24.964,0.078,57.05,111.7,1,35
20250122,VH_0243,215.837,22.949,0.116,57.55,111.63,1,54
20250122,VH_0051,133.602,2.915,0.099,34.25,65.77,1,69
20250123,VH_0217,106.912,8.544,0.044,44.3,83.05,2,54
20250123,VH_0216,137.367,28.649,0.118,49.79,97.62,2,49
20250126,VH_0236,674.75,3.95,0.1,35.15,69.51,3,437
20250126,VH_0246,82.358,16.65,0.031,35.5,69.32,1,31
20250126,VH_0171,254.411,26.346,0.141,43.82,83.84,2,119
20250126,VH_0138,175.278,24.528,0.129,56.54,111.64,2,46
20250126,VH_0222,213.585,3.916,0.125,48.6,97.23,1,69
20250123,VH_0189,164.402,6.586,0.15,35.08,68.92,2,107
20250123,VH_0013,336.928,7.822,0.453,35.85,69.56,4,202
20250123,VH_0204,170.688,23.382,0.16,49.13,97.4,1,58
20250123,VH_0151,79.1,25.732,0.061,43.0,82.89,2,44
20250123,VH_0193,213.737,16.963,14.517,48.34,97.39,2,50
20250123,VH_0038,56.082,27.731,0.076,35.92,69.43,1,50
20250123,VH_0147,105.976,25.934,0.06,43.67,81.33,2,49
20250123,VH_0191,2056.063,22.538,0.139,49.37,97.41,3,854
20250123,VH_0140,57.333,31.499,0.038,36.66,69.8,1,39
20250123,VH_0214,244.271,3.129,0.135,56.36,111.14,1,72
20250124,VH_0085,363.108,6.991,0.276,49.9,97.45,3,164
20250124,VH_0024,384.308,21.284,0.163,57.38,111.97,3,72
20250124,VH_0183,181.925,13.258,0.102,57.05,110.32,2,47
20250124,VH_0122,448.623,27.38,0.398,49.84,97.99,2,183
20250124,VH_0155,345.893,27.083,0.287,42.64,83.63,4,160
20250124,VH_0178,276.298,5.031,0.135,35.19,68.61,2,88
20250124,VH_0154,390.02,12.088,0.2,56.33,111.99,2,66
20250124,VH_0152,160.76,16.568,0.199,49.74,96.41,1,95
20250124,VH_0254,611.023,51.863,0.146,36.22,69.94,4,120
20250124,VH_0127,431.978,23.501,0.203,57.21,111.99,5,92
20250124,VH_0135,367.988,37.225,0.156,57.01,111.27,2,82
20250124,VH_0126,113.47,24.583,0.036,55.88,105.71,1,15
20250124,VH_0120,176.388,20.329,0.159,55.36,110.2,2,41
20250124,VH_0018,155.31,26.248,0.115,50.86,94.16,1,55
20250124,VH_0003,331.424,23.361,0.241,56.35,111.92,4,73
20250124,VH_0274,131.306,20.24,0.078,55.62,105.56,1,20
20250124,VH_0237,159.134,33.45,0.169,50.13,97.8,1,91
20250125,VH_0021,175.529,3.911,0.172,48.75,97.91,1,88
20250125,VH_0004,102.883,18.194,0.056,36.47,69.87,2,54
20250125,VH_0177,326.261,7.286,0.195,52.82,111.97,3,42
20250125,VH_0036,203.46,11.135,0.217,41.78,83.27,3,90
20250125,VH_0215,177.251,30.021,0.138,42.17,83.69,3,68
20250125,VH_0082,503.93,8.809,0.223,42.93,83.58,4,122
20250125,VH_0247,105.88,14.165,0.106,48.27,97.93,1,21
20250125,VH_0170,284.654,19.247,0.249,50.03,97.49,2,133
20250125,VH_0039,35.375,14.281,0.046,35.91,69.87,1,29
20250125,VH_0181,79.156,1.808,0.06,52.66,106.01,1,16
20250125,VH_0096,109.224,24.083,0.105,37.0,69.47,1,76
20250125,VH_0268,101.355,45.349,44.061,44.1,82.84,1,39
20250125,VH_0136,294.422,23.669,0.174,56.75,111.67,2,80
20250125,VH_0104,75.647,23.182,0.055,36.53,68.96,2,48
20250126,VH_0253,6285.776,21.134,0.41,49.53,97.99,4,1184
20250126,VH_0224,170.647,21.8,0.179,36.06,69.75,3,147
20250126,VH_0119,9520.222,8.275,1.394,42.28,82.37,3,267
20250126,VH_0010,546.961,17.375,0.383,50.08,97.52,3,262
20250126,VH_0212,532.363,14.748,0.264,56.09,111.19,4,109
20250126,VH_0277,177.415,12.625,0.213,49.43,97.06,1,89
20250126,VH_0027,455.316,10.064,0.281,49.87,97.94,2,167
20250126,VH_0033,124.956,19.713,0.099,36.42,69.21,2,92
20250126,VH_0261,232.234,40.014,0.171,58.12,111.0,2,93
20250126,VH_0223,280.239,22.169,0.197,36.11,69.78,3,154
20250126,VH_0093,511.116,38.421,0.313,49.6,97.44,2,263
20250126,VH_0029,2003.77,8.782,0.278,49.51,97.67,3,585
20250126,VH_0293,161.849,46.474,0.116,50.16,96.7,2,114
20250126,VH_0054,114.786,5.965,0.037,38.0,83.05,2,14
20250126,VH_0284,1070.512,3.75,0.129,41.85,83.52,3,324
20250126,VH_0286,295.521,30.513,0.184,56.93,111.88,3,83
20250126,VH_0287,230.984,5.37,0.181,55.47,112.0,2,91
20250126,VH_0248,153.722,20.598,0.083,56.56,111.25,1,40
20250126,VH_0023,327.15,6.956,0.283,55.22,111.47,3,66
20250120,VH_0104,72.1,2.752,0.114,34.66,69.29,2,78
20250120,VH_0150,329.586,11.411,0.286,50.16,97.7,3,117
20250120,VH_0021,326.898,12.354,0.32,49.96,97.58,2,156
20250120,VH_0270,234.396,18.231,0.173,55.33,111.66,3,47
20250120,VH_0177,2262.389,16.428,0.283,56.92,111.84,5,1113
20250120,VH_0082,112.957,2.796,0.074,43.01,82.53,2,56
20250120,VH_0247,233.76,5.547,0.191,49.62,97.5,2,95
20250120,VH_0181,351.55,14.162,0.238,56.43,111.66,3,92
20250120,VH_0268,351.954,6.64,0.234,42.05,83.66,4,352
20250120,VH_0004,216.118,9.858,0.221,36.07,69.93,4,140
20250120,VH_0096,32.734,1.146,0.084,36.19,68.36,1,56
20250120,VH_0039,43.612,1.449,0.052,36.13,69.88,1,57
20250120,VH_0173,101.661,2.286,0.117,56.0,110.57,1,41
20250121,VH_0076,499.694,15.53,0.268,56.58,110.34,4,96
20250121,VH_0209,143.216,10.781,0.103,56.8,110.57,2,38
20250121,VH_0262,575.449,29.313,0.177,56.7,111.8,2,86
20250121,VH_0042,135.682,14.106,0.141,55.84,109.54,3,44
20250121,VH_0148,105.808,2.991,0.084,56.16,105.7,1,15
20250121,VH_0144,135.443,2.943,0.088,55.62,108.44,1,36
20250121,VH_0089,62.526,20.399,0.022,45.44,82.93,1,29
20250121,VH_0294,81.392,15.353,0.084,42.5,76.53,1,24
20250121,VH_0264,151.558,6.264,0.178,49.82,97.22,2,90
20250121,VH_0218,425.458,14.405,0.163,48.81,97.65,2,75
20250122,VH_0104,213.001,46.702,0.194,36.36,68.98,4,134
20250122,VH_0177,538.275,28.883,4.951,56.81,111.82,4,210
20250122,VH_0150,24380.027,12.165,0.406,49.13,97.78,4,1181
20250122,VH_0021,190.808,18.519,0.142,49.73,97.64,1,60
20250122,VH_0247,601.944,24.298,0.265,50.06,97.6,4,97
20250122,VH_0173,125.387,15.349,0.146,56.3,110.12,1,47
20250122,VH_0268,386.243,10.414,1.031,42.24,83.7,4,146
20250122,VH_0270,232.388,19.759,0.045,56.92,108.03,2,23
20250122,VH_0215,57.904,27.099,0.064,42.41,82.98,1,28
20250122,VH_0181,143.322,24.181,0.117,57.16,111.23,1,68
20250122,VH_0170,132.571,19.099,0.083,49.26,96.52,1,20
20250122,VH_0004,207.262,26.346,0.185,35.08,68.18,3,85
20250122,VH_0036,89.224,2.756,0.112,39.84,80.7,1,47
20250123,VH_0088,164.289,3.963,0.111,56.5,111.16,1,46
20250126,VH_0069,151.056,49.583,0.102,57.15,110.19,1,47
20250126,VH_0291,60.683,27.181,0.041,36.54,66.24,1,42
20250126,VH_0221,93.96,24.661,23.245,56.03,110.13,1,28
20250127,VH_0137,8.082,0.211,0.019,48.56,97.17,1,9
20250123,VH_0210,401.891,38.826,0.053,56.0,111.59,3,17
20250123,VH_0176,388.056,24.827,0.32,56.65,111.44,3,132
20250123,VH_0281,364.326,4.854,0.233,55.87,110.53,2,87
20250123,VH_0139,236.574,37.301,0.222,49.53,97.65,2,74
20250123,VH_0257,350.891,21.379,14.802,43.74,83.86,3,123
20250123,VH_0161,80.853,16.532,0.023,37.33,69.56,1,44
20250123,VH_0032,482.374,17.85,0.211,50.27,97.76,4,318
20250123,VH_0269,1049.698,18.856,0.311,56.69,111.88,3,366
20250123,VH_0060,58.895,19.316,0.06,42.64,83.06,1,34
20250123,VH_0053,170.274,23.05,0.075,43.88,82.21,3,65
20250123,VH_0014,270.805,7.576,0.273,49.59,97.95,3,149
20250123,VH_0279,71.153,30.316,0.044,56.19,111.54,1,12
20250123,VH_0070,267.19,49.781,0.088,57.4,111.5,1,36
20250123,VH_0106,288.934,26.796,0.105,57.07,107.09,4,48
20250124,VH_0144,353.359,6.561,0.238,55.78,111.19,3,104
20250124,VH_0264,1189.039,17.898,0.367,49.97,97.85,3,574
20250124,VH_0187,402.37,20.449,0.232,56.2,111.41,3,85
20250124,VH_0148,111.809,13.246,0.122,56.11,110.5,1,45
20250124,VH_0089,404.643,13.78,3.973,43.46,83.4,5,93
20250124,VH_0041,556.594,28.634,0.385,56.62,111.82,4,170
20250124,VH_0294,267.425,7.187,0.101,43.17,83.73,3,80
20250124,VH_0042,299.956,21.383,0.102,57.14,109.92,3,29
20250124,VH_0262,206.552,3.005,0.129,54.88,111.58,2,49
20250124,VH_0162,436.871,42.331,0.124,56.51,111.36,2,61
20250125,VH_0250,72.582,1.782,0.085,50.04,94.32,1,41
20250125,VH_0230,132.464,19.611,0.101,49.84,97.15,1,54
20250125,VH_0246,142.455,4.638,0.055,34.29,68.05,1,40
20250125,VH_0297,1599.587,11.223,0.376,56.14,111.98,4,880
20250125,VH_0222,279.904,22.065,3.397,49.38,97.8,3,67
20250125,VH_0138,1311.22,74.979,0.24,56.72,111.2,4,468
20250125,VH_0201,318.699,6.098,0.255,54.93,110.95,2,61
20250125,VH_0005,283.83,8.751,0.249,35.47,69.72,3,149
20250125,VH_0141,205.717,19.18,0.134,50.32,97.9,1,95
20250125,VH_0047,5186.107,6.609,0.149,56.33,111.51,3,807
20250125,VH_0007,482.29,26.18,0.279,56.43,111.92,4,127
20250125,VH_0236,79.671,6.69,0.017,37.03,65.73,1,42
20250125,VH_0171,47.008,19.598,0.031,43.72,80.18,1,17
20250125,VH_0174,843.539,21.948,0.129,35.82,69.73,2,453
20250126,VH_0034,1758.028,27.562,0.224,56.78,111.97,4,580
20250126,VH_0056,106.546,8.599,0.065,56.68,111.85,1,31
20250126,VH_0137,645.92,12.355,2.185,50.27,96.18,4,195
20250126,VH_0066,114.199,18.163,0.068,34.92,69.07,2,57
20250126,VH_0131,380.685,7.037,0.238,56.11,111.26,2,122
20250126,VH_0058,185.771,23.724,0.09,43.61,82.46,2,61
20250126,VH_0051,94.808,14.793,0.032,34.9,65.66,1,28
20250126,VH_0103,261.673,22.33,0.211,35.54,69.79,3,114
20250126,VH_0108,244.769,21.681,0.151,56.96,111.67,2,68
20250126,VH_0197,160.912,22.703,0.227,43.27,83.95,2,101
20250126,VH_0243,15084.114,51.868,0.336,56.14,111.94,3,754
20250120,VH_0251,114.355,3.04,0.15,49.33,95.15,1,61
20250120,VH_0138,99.193,6.219,0.061,54.51,109.48,1,21
20250120,VH_0222,425.588,14.242,0.434,50.08,97.85,3,201
20250120,VH_0201,424.864,19.794,0.397,55.48,111.94,4,92
20250120,VH_0047,84.212,1.998,0.12,57.03,110.78,1,48
20250120,VH_0236,34.187,1.086,0.04,35.09,66.94,1,45
20250120,VH_0007,186.102,6.368,0.129,55.9,111.08,1,56
20250120,VH_0141,23406.282,10.539,0.299,49.84,97.99,6,1893
20250120,VH_0250,137.789,3.552,0.267,49.82,97.72,1,78
20250120,VH_0167,234.072,5.471,0.188,56.4,111.63,2,83
20250120,VH_0246,99.054,7.096,4.178,36.42,69.42,2,109
20250120,VH_0230,155.809,3.831,0.18,50.14,97.73,1,92
20250120,VH_0174,33.837,1.198,0.064,35.97,68.27,1,39
20250120,VH_0171,35.112,4.132,0.015,39.89,82.93,1,17
20250120,VH_0259,44.674,1.444,0.104,42.23,82.95,1,38
20250121,VH_0126,180.041,22.396,0.082,57.16,110.27,3,43
20250121,VH_0018,20.251,1.257,0.0,2.46,51.74,1,1
20250121,VH_0245,167.726,8.166,0.136,50.68,96.95,2,81
20250121,VH_0024,107.946,1.009,0.041,55.17,108.66,1,26
20250121,VH_0122,12099.422,14.432,0.238,49.55,97.62,3,918
20250121,VH_0180,439.172,13.82,8.261,42.58,83.85,4,165
20250121,VH_0178,365.468,31.994,0.124,36.29,69.61,4,152
20250121,VH_0003,18984.163,10.135,0.574,56.03,111.71,4,521
20250121,VH_0154,354.101,6.572,0.126,56.2,109.24,3,49
20250121,VH_0127,1564.306,7.17,0.093,55.75,109.74,2,405
20250121,VH_0265,305.828,21.646,0.24,49.56,96.65,2,117
20250121,VH_0159,135.081,23.847,0.126,42.83,83.55,2,75
20250121,VH_0254,88.206,20.219,0.049,36.03,65.4,1,41
20250121,VH_0155,52.22,15.466,14.916,43.62,77.52,1,21
20250121,VH_0085,9629.678,10.534,0.435,49.86,97.26,4,828
20250121,VH_0152,1892.669,4.929,0.188,49.99,97.59,2,945
20250121,VH_0120,138.792,8.869,0.04,55.82,111.57,2,32
20250122,VH_0141,332.08,18.246,0.314,49.66,96.26,2,142
20250122,VH_0230,704.868,20.545,0.568,49.28,97.98,5,245
20250122,VH_0222,1361.195,3.32,0.117,49.15,97.3,2,531
20250122,VH_0167,225.869,19.343,0.1,56.21,111.37,2,33
20250122,VH_0047,385.792,21.874,0.143,57.04,111.97,3,66
20250122,VH_0138,349.47,3.575,0.101,55.46,108.19,2,50
20250122,VH_0246,102.269,36.251,0.131,35.85,67.63,2,93
20250122,VH_0250,669.503,17.028,0.529,50.06,97.91,4,312
20250122,VH_0134,530.413,22.125,10.96,43.07,83.36,4,563
20250122,VH_0259,213.619,24.616,0.122,42.86,83.44,2,68
20250122,VH_0297,280.469,9.115,0.128,56.24,111.24,2,49
20250122,VH_0236,106.517,2.528,0.082,36.52,69.04,1,71
20250122,VH_0201,308.076,4.96,0.146,54.88,110.8,2,39
20250122,VH_0007,92.785,20.666,0.037,56.54,109.51,1,15
20250122,VH_0171,85.971,5.191,0.046,42.4,83.72,1,54
20250122,VH_0251,401.618,24.389,0.179,49.36,97.67,2,67
20250123,VH_0110,162.474,9.131,0.112,35.55,69.33,2,78
20250123,VH_0234,89.029,14.3,0.059,49.76,92.07,1,25
20250126,VH_0121,98.006,15.682,0.038,42.8,79.89,1,16
20250126,VH_0198,143.48,5.494,0.187,52.64,104.9,2,38
20250126,VH_0260,351.571,24.964,0.141,57.32,111.86,3,65
20250126,VH_0266,10233.205,50.713,0.267,57.06,111.94,3,613
20250126,VH_0117,118.586,19.666,0.046,51.31,96.32,1,22
20250126,VH_0133,211.952,4.075,0.165,49.55,97.81,1,86
20250127,VH_0010,51.885,1.446,0.123,49.2,97.29,1,24
20250123,VH_0266,567.896,46.425,0.372,56.96,110.57,4,156
20250123,VH_0243,5434.452,21.129,0.304,56.25,111.89,4,1525
20250123,VH_0198,110.676,25.931,25.039,56.13,101.27,2,15
20250123,VH_0300,144.322,12.249,0.155,35.77,68.61,2,81
20250123,VH_0058,58.359,13.147,0.033,40.93,77.4,1,16
20250123,VH_0108,463.038,23.043,0.273,57.19,111.86,4,127
20250123,VH_0133,2608.593,22.962,0.335,49.4,97.99,4,1175
20250123,VH_0197,82.246,28.701,0.061,38.83,82.99,2,15
20250123,VH_0131,381.938,23.011,0.291,56.57,111.43,4,121
20250123,VH_0121,300.468,26.199,0.079,43.83,83.9,2,53
20250123,VH_0066,151.019,2.176,0.136,35.8,67.57,1,81
20250123,VH_0034,466.043,25.409,0.279,56.62,111.92,3,100
20250123,VH_0056,115.138,47.899,0.049,58.43,111.61,1,31
20250123,VH_0267,163.243,7.05,0.0,10.33,61.98,1,1
20250124,VH_0163,147.894,17.717,0.148,49.43,97.92,3,72
20250124,VH_0205,110.26,3.23,0.053,52.78,105.65,2,29
20250124,VH_0112,62.45,8.245,0.038,56.0,111.88,1,17
20250124,VH_0077,541.283,6.296,1.468,56.36,111.84,3,71
20250124,VH_0113,402.298,40.655,31.04,36.56,69.94,4,392
20250124,VH_0283,314.102,24.88,0.105,43.42,80.27,3,55
20250124,VH_0164,346.809,26.143,2.492,42.92,83.66,4,181
20250124,VH_0211,194.472,5.095,0.075,55.31,111.75,2,31
20250124,VH_0288,35118.299,12.976,0.48,49.43,97.61,4,1302
20250124,VH_0194,510.138,7.787,0.285,56.39,111.73,2,108
20250124,VH_0065,964.468,21.412,0.233,42.66,83.58,5,317
20250124,VH_0188,253.52,17.198,0.184,56.68,111.29,2,68
20250124,VH_0035,854.031,25.035,0.314,50.1,97.62,3,541
20250124,VH_0059,204.208,22.786,0.145,43.68,83.91,2,130
20250124,VH_0156,155.215,9.016,0.053,40.3,83.62,3,47
20250124,VH_0295,398.052,30.781,0.301,57.15,111.51,3,105
20250124,VH_0160,53.833,17.415,0.045,35.89,68.27,1,42
20250124,VH_0258,151.265,19.314,0.138,56.93,108.93,1,57
20250124,VH_0001,61.199,21.608,0.099,36.75,69.65,1,72
20250125,VH_0289,93.778,9.153,0.109,42.62,81.1,1,39
20250125,VH_0068,865.081,11.748,0.183,55.99,108.95,2,442
20250125,VH_0186,217.533,2.445,0.062,49.19,96.58,1,38
20250125,VH_0206,34.562,9.749,0.019,36.67,66.76,1,27
20250125,VH_0073,153.285,20.664,0.101,57.76,111.43,1,44
20250125,VH_0217,269.988,7.762,0.178,42.16,83.54,2,86
20250125,VH_0203,222.361,21.547,0.243,48.79,96.78,2,84
20250125,VH_0296,208.195,23.334,0.123,56.93,111.8,2,69
20250125,VH_0229,207.059,49.318,0.253,55.61,111.01,3,57
20250125,VH_0002,3427.634,27.936,0.338,49.92,97.86,4,1212
20250125,VH_0216,464.837,41.531,0.132,48.81,97.38,3,40
20250125,VH_0235,551.668,5.877,0.084,47.5,96.42,2,38
20250125,VH_0031,172.041,23.1,0.056,43.7,78.67,2,34
20250126,VH_0139,116.807,16.566,14.198,50.3,93.31,2,56
20250126,VH_0234,174.446,5.588,0.16,48.64,94.3,3,68
20250126,VH_0161,290.889,20.381,0.102,35.73,68.14,3,53
20250126,VH_0070,102.237,18.448,0.028,57.0,110.6,1,23
20250126,VH_0046,353.119,19.197,0.091,43.08,82.92,2,67
20250126,VH_0281,256.335,1.824,0.043,55.21,107.67,1,40
20250126,VH_0257,144.674,20.598,0.128,42.76,83.63,2,85
20250126,VH_0176,1035.209,21.593,0.256,56.67,111.91,4,748
20250126,VH_0210,503.961,40.731,0.198,56.24,111.21,3,64
20250126,VH_0032,1085.025,30.77,0.298,50.21,98.0,4,767
20250126,VH_0269,959.839,7.399,2.292,56.36,111.77,4,744
20250120,VH_0229,131.321,7.881,0.014,57.64,107.71,2,18
20250120,VH_0045,7546.578,9.99,0.309,50.04,97.32,5,1266
20250120,VH_0099,105.444,13.073,0.056,36.4,68.51,3,63
20250120,VH_0239,285.424,6.784,0.204,55.95,111.24,2,95
20250120,VH_0028,564.554,9.481,0.118,43.65,83.7,3,77
20250120,VH_0289,184.823,10.848,0.133,42.8,83.26,4,94
20250120,VH_0217,338.636,4.427,0.111,41.88,82.13,3,64
20250120,VH_0002,224.811,9.827,0.322,49.17,97.92,2,134
20250120,VH_0073,321.892,7.321,0.192,55.89,111.16,2,80
20250120,VH_0235,186.877,7.16,0.161,48.67,97.82,2,67
20250120,VH_0252,85.775,3.077,0.113,35.98,68.33,2,75
20250120,VH_0296,269.158,19.218,0.213,56.76,111.3,5,77
20250120,VH_0186,43.635,1.178,0.075,49.33,97.2,1,22
20250120,VH_0031,635.409,6.029,0.111,41.51,83.21,3,298
20250121,VH_0063,244.222,29.827,0.158,36.36,69.6,5,116
20250121,VH_0115,194.429,20.276,0.135,56.28,110.5,2,45
20250121,VH_0052,3222.477,26.159,0.451,49.71,97.92,3,858
20250121,VH_0175,142.688,23.481,0.088,56.2,111.67,2,34
20250121,VH_0208,2094.834,28.145,0.424,50.07,97.92,4,1620
20250121,VH_0129,12779.334,23.582,0.066,43.37,83.33,2,241
20250122,VH_0203,250.131,21.493,0.199,49.38,97.64,3,83
20250122,VH_0099,101.935,46.429,0.095,36.54,68.81,2,74
20250122,VH_0217,204.305,6.736,0.169,42.9,82.6,2,103
20250122,VH_0206,529.304,13.637,0.327,36.18,69.74,4,574
20250122,VH_0252,314.575,7.616,0.217,35.57,69.93,3,137
20250122,VH_0002,17319.208,25.204,0.424,49.88,97.97,4,835
20250122,VH_0186,358.523,20.874,0.427,49.72,97.88,3,192
20250122,VH_0239,290.941,29.48,0.113,57.09,111.71,2,51
20250122,VH_0109,56.865,58.533,57.563,36.88,66.96,1,40
20250122,VH_0031,117.835,24.513,0.075,43.06,82.74,2,55
20250122,VH_0216,7131.223,17.709,0.218,50.0,97.63,2,284
20250122,VH_0296,90.713,19.797,0.097,56.43,110.46,1,36
20250122,VH_0073,232.079,24.628,0.084,56.03,107.96,2,23
20250122,VH_0229,104.091,21.431,0.048,55.32,111.5,1,17
20250122,VH_0235,152.579,22.732,0.107,49.87,97.72,1,68
20250122,VH_0289,154.599,1.78,0.0,5.0,69.97,1,1
20250122,VH_0045,304.636,47.131,0.12,50.3,96.56,2,50
20250123,VH_0117,113.181,4.699,0.007,44.65,95.94,4,2
20250123,VH_0103,119.85,17.816,0.067,37.52,69.43,2,86
20250126,VH_0053,274.987,12.001,0.227,42.76,83.59,3,101
20250126,VH_0060,156.405,10.516,0.085,40.7,83.92,3,46
20250126,VH_0280,155.813,18.349,0.094,50.55,97.04,1,68
20250126,VH_0146,240.797,20.489,0.176,50.14,97.56,2,90
20250126,VH_0241,254.873,29.619,0.199,50.13,97.35,2,100
20250126,VH_0110,58.369,22.214,0.03,36.42,65.54,1,44
20250123,VH_0003,126.463,3.325,0.039,53.14,110.21,1,18
20250123,VH_0265,1300.188,16.206,0.201,49.64,97.6,3,710
20250123,VH_0152,318.771,31.614,3.686,50.17,97.4,2,141
20250123,VH_0237,388.865,21.865,0.207,49.34,96.4,2,97
20250123,VH_0043,15738.105,78.264,0.177,55.87,110.03,3,204
20250123,VH_0122,357.185,26.083,0.203,50.76,96.69,2,159
20250123,VH_0180,132.378,12.322,0.156,43.58,83.83,2,87
20250123,VH_0085,852.013,14.084,0.479,49.08,97.83,5,199
20250123,VH_0126,240.886,22.967,0.122,57.07,111.98,1,53
20250123,VH_0018,199.559,16.965,0.137,50.7,97.18,2,79
20250123,VH_0155,326.596,50.804,0.256,43.57,83.89,3,179
20250123,VH_0024,171.566,1.981,0.092,54.73,111.8,1,36
20250123,VH_0154,258.466,45.78,0.214,56.59,111.19,2,67
20250123,VH_0127,138.258,30.146,0.126,55.4,111.25,2,55
20250123,VH_0120,379.906,18.749,0.265,56.0,111.58,2,99
20250124,VH_0147,174.898,14.632,0.09,43.01,83.48,4,61
20250124,VH_0191,1191.794,24.415,0.295,48.9,97.32,4,831
20250124,VH_0193,1208.744,18.347,0.176,50.1,97.56,3,451
20250124,VH_0013,51.155,11.507,0.04,35.59,67.27,1,39
20250124,VH_0111,200.325,2.485,0.113,54.17,108.54,1,33
20250124,VH_0204,1514.934,24.331,0.182,49.79,97.22,3,680
20250124,VH_0038,79.52,20.197,0.057,36.71,66.83,1,46
